file_path,match_count
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-684826_20251226_130248.json",2
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-682760_20251111_075049.json",1
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-677931_20251110_172902.json",2
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-684826_20251116_053214.json",3
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2023/2023-684826_20251219_053849.json",2
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2024/2024-690218_20251119_092510.json",3
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2025/2025-704731_20251121_075959.json",3
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2025/2025-702078_20251120_232201.json",3
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2025/2025-706007_20251112_104448.json",2
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2025/2025-701853_20251120_222619.json",2
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2025/2025-698606_20251120_073535.json",3
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2025/2025-703487_20251121_033323.json",3
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2025/2025-702000_20251112_071419.json",1
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2025/2025-704537_20251121_071533.json",2
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2025/2025-702078_20251120_232428.json",3
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2025/2025-705177_20251112_094009.json",1
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2025/2025-706089_20251115_075926.json",2
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2025/2025-705193_20251121_094521.json",1
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2025/2025-704537_20251121_071037.json",2
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2025/2025-706007_20251115_083055.json",3
"out/obstructing_cases/archived_jsons_aggressive_20260101_084154/out/2025/2025-702560_20251121_004700.json",11
"out/obstructing_cases/out/2023/2023-683014_20251111_081546.json",1
"out/obstructing_cases/out/2023/2023-683733_20251112_170542.json",1
"out/obstructing_cases/out/2023/2023-683736_20251111_091829.json",1
"out/obstructing_cases/out/2023/2023-682033_20251111_065500.json",1
"out/obstructing_cases/out/2023/2023-686081_20251111_124432.json",1
"out/obstructing_cases/out/2023/2023-677931_20251116_134121.json",3
"out/obstructing_cases/out/2023/2023-682552_20251117_151523.json",6
"out/obstructing_cases/out/2023/2023-684948_20251118_172501.json",3
"out/obstructing_cases/out/2023/2023-684826_20251227_041831.json",2
"out/obstructing_cases/out/2023/2023-679332_20251110_193131.json",1
"out/obstructing_cases/out/2023/2023-684826_20260101_124157.json",2
"out/obstructing_cases/out/2023/2023-686697_20251111_134038.json",1
"out/obstructing_cases/out/2023/2023-686341_20251111_130701.json",2
"out/obstructing_cases/out/2023/2023-679169_20251110_191658.json",1
"out/obstructing_cases/out/2023/2023-680865_20251111_051607.json",1
"out/obstructing_cases/out/2023/2023-686901_20251111_135457.json",1
"out/obstructing_cases/out/2023/2023-681746_20251117_125000.json",3
"out/obstructing_cases/out/2023/2023-685364_20251111_114459.json",1
"out/obstructing_cases/out/2023/2023-683967_20251111_094142.json",1
"out/obstructing_cases/out/2024/2024-688110_20251119_030957.json",2
"out/obstructing_cases/out/2024/2024-697206_20251120_030627.json",2
"out/obstructing_cases/out/2024/2024-697098_20251120_024353.json",2
"out/obstructing_cases/out/2024/2024-694941_20251119_211509.json",3
"out/obstructing_cases/out/2024/2024-696122_20251120_003220.json",2
"out/obstructing_cases/out/2024/2024-690636_20251119_104305.json",3
"out/obstructing_cases/out/2024/2024-692515_20251119_151139.json",3
"out/obstructing_cases/out/2024/2024-695743_20251119_233301.json",3
"out/obstructing_cases/out/2024/2024-690027_20251119_084505.json",3
"out/obstructing_cases/out/2024/2024-694689_20251119_203315.json",3
"out/obstructing_cases/out/2024/2024-690548_20251119_102921.json",3
"out/obstructing_cases/out/2025/2025-704053_20251121_052637.json",2
"out/obstructing_cases/out/2025/2025-702150_20251120_234150.json",2
"out/obstructing_cases/out/2025/2025-702104_20251120_232722.json",3
"out/obstructing_cases/out/2025/2025-702039_20251120_231338.json",3
"out/obstructing_cases/out/2025/2025-703487_20251121_033358.json",2
"out/obstructing_cases/out/2025/2025-706089_20251121_130808.json",1
"out/obstructing_cases/out/2025/2025-702253_20251121_000128.json",3
"out/obstructing_cases/out/2025/2025-704731_20251121_080104.json",3
