case_id,latest_file,deletable_count_or_reason,mutated_count_or_details
CR-25-704610-A,out/2025/2025-704610_20251121_073730.json,[],"[('out/2025/2025-704610_20251112_091122.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T09:11:22.602262+00:00"" -> ""2025-11-21T07:37:30.243158+00:00""'), ('out/2025/2025-704610_20251121_073612.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T07:36:12.123727+00:00"" -> ""2025-11-21T07:37:30.243158+00:00""')]"
CR-25-703457-A,out/2025/2025-703457_20251121_032909.json,[],"[('out/2025/2025-703457_20251112_080519.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T08:05:19.277241+00:00"" -> ""2025-11-21T03:29:09.546646+00:00""'), ('out/2025/2025-703457_20251121_032508.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T03:25:08.643335+00:00"" -> ""2025-11-21T03:29:09.546646+00:00""'), ('out/2025/2025-703457_20251121_032738.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T03:27:38.365949+00:00"" -> ""2025-11-21T03:29:09.546646+00:00""')]"
CR-25-698854-A,out/2025/2025-698854_20251120_084034.json,[],"[('out/2025/2025-698854_20251120_083227.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T08:32:27.913386+00:00"" -> ""2025-11-20T08:40:34.455864+00:00""'), ('out/2025/2025-698854_20251120_083334.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T08:33:34.077183+00:00"" -> ""2025-11-20T08:40:34.455864+00:00""'), ('out/2025/2025-698854_20251120_083503.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T08:35:03.086830+00:00"" -> ""2025-11-20T08:40:34.455864+00:00""')]"
CR-25-698403-A,out/2025/2025-698403_20251120_065602.json,[],"[('out/2025/2025-698403_20251120_065421.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T06:54:21.053665+00:00"" -> ""2025-11-20T06:56:02.358421+00:00""')]"
CR-25-706311-A,out/2025/2025-706311_20251209_065401.json,[],"[('out/2025/2025-706311_20251112_222610.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T22:26:10.153816+00:00"" -> ""2025-12-09T06:54:01.716164+00:00""'), ('out/2025/2025-706311_20251115_075803.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-15T07:58:03.106184+00:00"" -> ""2025-12-09T06:54:01.716164+00:00""'), ('out/2025/2025-706311_20251121_135000.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T13:50:00.608085+00:00"" -> ""2025-12-09T06:54:01.716164+00:00""'), ('out/2025/2025-706311_20251121_135132.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T13:51:32.264208+00:00"" -> ""2025-12-09T06:54:01.716164+00:00""'), ('out/2025/2025-706311_20251121_135221.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T13:52:21.711841+00:00"" -> ""2025-12-09T06:54:01.716164+00:00""'), ('out/2025/2025-706311_20251121_135350.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T13:53:50.988135+00:00"" -> ""2025-12-09T06:54:01.716164+00:00""'), ('out/2025/2025-706311_20251121_135449.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T13:54:49.366487+00:00"" -> ""2025-12-09T06:54:01.716164+00:00""'), ('out/2025/2025-706311_20251121_135717.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T13:57:17.674631+00:00"" -> ""2025-12-09T06:54:01.716164+00:00""'), ('out/2025/2025-706311_20251128_085327.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-28T08:53:27.998834+00:00"" -> ""2025-12-09T06:54:01.716164+00:00""')]"
CR-25-704205-A,out/2025/2025-704205_20251121_060150.json,[],"[('out/2025/2025-704205_20251121_055459.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T05:54:59.736553+00:00"" -> ""2025-11-21T06:01:50.448372+00:00""'), ('out/2025/2025-704205_20251121_055644.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T05:56:44.966775+00:00"" -> ""2025-11-21T06:01:50.448372+00:00""'), ('out/2025/2025-704205_20251121_055738.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T05:57:38.860489+00:00"" -> ""2025-11-21T06:01:50.448372+00:00""'), ('out/2025/2025-704205_20251121_055839.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T05:58:39.726197+00:00"" -> ""2025-11-21T06:01:50.448372+00:00""'), ('out/2025/2025-704205_20251121_060015.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T06:00:15.201926+00:00"" -> ""2025-11-21T06:01:50.448372+00:00""')]"
CR-25-704388-A,out/2025/2025-704388_20251121_063905.json,[],"[('out/2025/2025-704388_20251112_084845.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T08:48:45.025560+00:00"" -> ""2025-11-21T06:39:05.040958+00:00""'), ('out/2025/2025-704388_20251121_063636.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T06:36:36.951973+00:00"" -> ""2025-11-21T06:39:05.040958+00:00""')]"
CR-25-704129-A,out/2025/2025-704129_20251121_054320.json,[],"[('out/2025/2025-704129_20251121_053846.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T05:38:46.097864+00:00"" -> ""2025-11-21T05:43:20.247524+00:00""'), ('out/2025/2025-704129_20251121_053943.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T05:39:43.141833+00:00"" -> ""2025-11-21T05:43:20.247524+00:00""')]"
CR-25-705639-A,out/2025/2025-705639_20251121_113030.json,[],"[('out/2025/2025-705639_20251111_193652.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T19:36:52.453465+00:00"" -> ""2025-11-21T11:30:30.828506+00:00""'), ('out/2025/2025-705639_20251121_112814.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T11:28:14.296858+00:00"" -> ""2025-11-21T11:30:30.828506+00:00""'), ('out/2025/2025-705639_20251121_112928.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T11:29:28.374792+00:00"" -> ""2025-11-21T11:30:30.828506+00:00""')]"
CR-25-706541-A,out/2025/2025-706541_20251121_144150.json,[],"[('out/2025/2025-706541_20251109_202445.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T20:24:45.126238+00:00"" -> ""2025-11-21T14:41:50.361714+00:00""'), ('out/2025/2025-706541_20251114_230212.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-14T23:02:12.429277+00:00"" -> ""2025-11-21T14:41:50.361714+00:00""'), ('out/2025/2025-706541_20251121_144014.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T14:40:14.583887+00:00"" -> ""2025-11-21T14:41:50.361714+00:00""')]"
CR-25-705808-A,out/2025/2025-705808_20251121_121159.json,[],"[('out/2025/2025-705808_20251112_102447.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T10:24:47.547173+00:00"" -> ""2025-11-21T12:11:59.920414+00:00""'), ('out/2025/2025-705808_20251121_120710.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T12:07:10.343858+00:00"" -> ""2025-11-21T12:11:59.920414+00:00""'), ('out/2025/2025-705808_20251121_121113.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T12:11:13.035679+00:00"" -> ""2025-11-21T12:11:59.920414+00:00""')]"
CR-25-698293-A,out/2025/2025-698293_20251120_062418.json,[],"[('out/2025/2025-698293_20251120_062253.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T06:22:53.655924+00:00"" -> ""2025-11-20T06:24:18.482342+00:00""')]"
CR-25-706203-A,out/2025/2025-706203_20251115_071336.json,[],"[('out/2025/2025-706203_20251114_232501.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-14T23:25:01.915972+00:00"" -> ""2025-11-15T07:13:36.504471+00:00""')]"
CR-25-706602-A,out/2025/2025-706602_20251121_145424.json,[],"[('out/2025/2025-706602_20251109_203429.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T20:34:29.784633+00:00"" -> ""2025-11-21T14:54:24.446896+00:00""'), ('out/2025/2025-706602_20251112_113544.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T11:35:44.516131+00:00"" -> ""2025-11-21T14:54:24.446896+00:00""'), ('out/2025/2025-706602_20251121_144950.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T14:49:50.894104+00:00"" -> ""2025-11-21T14:54:24.446896+00:00""'), ('out/2025/2025-706602_20251121_145001.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T14:50:01.581164+00:00"" -> ""2025-11-21T14:54:24.446896+00:00""'), ('out/2025/2025-706602_20251121_145212.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T14:52:12.685264+00:00"" -> ""2025-11-21T14:54:24.446896+00:00""'), ('out/2025/2025-706602_20251121_145214.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T14:52:14.968755+00:00"" -> ""2025-11-21T14:54:24.446896+00:00""')]"
CR-25-702081-A,out/2025/2025-702081_20251120_232530.json,[],"[('out/2025/2025-702081_20251120_232158.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T23:21:58.898188+00:00"" -> ""2025-11-20T23:25:30.322319+00:00""'), ('out/2025/2025-702081_20251120_232428.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T23:24:28.191919+00:00"" -> ""2025-11-20T23:25:30.322319+00:00""')]"
CR-25-704805-A,out/2025/2025-704805_20251121_082044.json,[],"[('out/2025/2025-704805_20251121_081729.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T08:17:29.818505+00:00"" -> ""2025-11-21T08:20:44.425297+00:00""'), ('out/2025/2025-704805_20251121_081912.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T08:19:12.691420+00:00"" -> ""2025-11-21T08:20:44.425297+00:00""')]"
CR-25-701649-A,out/2025/2025-701649_20251120_212431.json,[],"[('out/2025/2025-701649_20251112_070425.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T07:04:47.839923+00:00"" -> ""2025-11-20T21:24:31.160106+00:00""'), ('out/2025/2025-701649_20251120_212144.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T21:21:44.920118+00:00"" -> ""2025-11-20T21:24:31.160106+00:00""'), ('out/2025/2025-701649_20251120_212406.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T21:24:06.439877+00:00"" -> ""2025-11-20T21:24:31.160106+00:00""')]"
CR-25-706723-A,out/2025/2025-706723_20251121_152004.json,[],"[('out/2025/2025-706723_20251109_205721.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T20:57:21.673814+00:00"" -> ""2025-11-21T15:20:04.777516+00:00""'), ('out/2025/2025-706723_20251121_151658.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T15:16:58.255007+00:00"" -> ""2025-11-21T15:20:04.777516+00:00""')]"
CR-25-705929-A,out/2025/2025-705929_20251121_123747.json,[],"[('out/2025/2025-705929_20251112_103756.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T10:37:56.608525+00:00"" -> ""2025-11-21T12:37:47.204918+00:00""'), ('out/2025/2025-705929_20251121_123455.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T12:34:55.798785+00:00"" -> ""2025-11-21T12:37:47.204918+00:00""'), ('out/2025/2025-705929_20251121_123456.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T12:34:56.704934+00:00"" -> ""2025-11-21T12:37:47.204918+00:00""')]"
CR-25-706144-A,out/2025/2025-706144_20251121_132316.json,[],"[('out/2025/2025-706144_20251111_192318.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T19:23:18.624073+00:00"" -> ""2025-11-21T13:23:16.303668+00:00""'), ('out/2025/2025-706144_20251112_105727.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T10:57:27.236307+00:00"" -> ""2025-11-21T13:23:16.303668+00:00""'), ('out/2025/2025-706144_20251115_073654.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-15T07:36:54.072464+00:00"" -> ""2025-11-21T13:23:16.303668+00:00""'), ('out/2025/2025-706144_20251121_132014.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T13:20:14.840282+00:00"" -> ""2025-11-21T13:23:16.303668+00:00""'), ('out/2025/2025-706144_20251121_132128.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T13:21:28.369478+00:00"" -> ""2025-11-21T13:23:16.303668+00:00""')]"
CR-25-706478-A,out/2025/2025-706478_20251209_064130.json,[],"[('out/2025/2025-706478_20251109_201234.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T20:12:34.376572+00:00"" -> ""2025-12-09T06:41:30.639636+00:00""'), ('out/2025/2025-706478_20251112_112546.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T11:25:46.739673+00:00"" -> ""2025-12-09T06:41:30.639636+00:00""'), ('out/2025/2025-706478_20251114_223651.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-14T22:36:51.582365+00:00"" -> ""2025-12-09T06:41:30.639636+00:00""'), ('out/2025/2025-706478_20251121_142306.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T14:23:06.539371+00:00"" -> ""2025-12-09T06:41:30.639636+00:00""'), ('out/2025/2025-706478_20251121_142454.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T14:24:54.708934+00:00"" -> ""2025-12-09T06:41:30.639636+00:00""'), ('out/2025/2025-706478_20251128_084322.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-28T08:43:22.639969+00:00"" -> ""2025-12-09T06:41:30.639636+00:00""')]"
CR-25-704564-A,out/2025/2025-704564_20251121_072710.json,[],"[('out/2025/2025-704564_20251112_090603.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T09:06:03.405791+00:00"" -> ""2025-11-21T07:27:10.300939+00:00""'), ('out/2025/2025-704564_20251121_072012.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T07:20:12.315100+00:00"" -> ""2025-11-21T07:27:10.300939+00:00""'), ('out/2025/2025-704564_20251121_072229.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T07:22:29.317791+00:00"" -> ""2025-11-21T07:27:10.300939+00:00""'), ('out/2025/2025-704564_20251121_072448.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T07:24:48.090655+00:00"" -> ""2025-11-21T07:27:10.300939+00:00""'), ('out/2025/2025-704564_20251121_072707.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T07:27:07.924848+00:00"" -> ""2025-11-21T07:27:10.300939+00:00""')]"
CR-25-707371-A,out/2025/2025-707371_20251121_175721.json,[],"[('out/2025/2025-707371_20251121_175547.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T17:55:47.850205+00:00"" -> ""2025-11-21T17:57:21.699824+00:00""')]"
CR-25-705463-A,out/2025/2025-705463_20251121_104341.json,[],"[('out/2025/2025-705463_20251121_104118.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T10:41:18.223928+00:00"" -> ""2025-11-21T10:43:41.284279+00:00""'), ('out/2025/2025-705463_20251121_104250.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T10:42:50.030933+00:00"" -> ""2025-11-21T10:43:41.284279+00:00""'), ('out/2025/2025-705463_20251121_104338.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T10:43:38.479120+00:00"" -> ""2025-11-21T10:43:41.284279+00:00""')]"
CR-25-706536-A,out/2025/2025-706536_20251121_144149.json,[],"[('out/2025/2025-706536_20251109_202349.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T20:23:49.491372+00:00"" -> ""2025-11-21T14:41:49.863162+00:00""'), ('out/2025/2025-706536_20251112_113141.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T11:31:41.262237+00:00"" -> ""2025-11-21T14:41:49.863162+00:00""'), ('out/2025/2025-706536_20251114_230008.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-14T23:00:08.985582+00:00"" -> ""2025-11-21T14:41:49.863162+00:00""'), ('out/2025/2025-706536_20251121_143731.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T14:37:31.357840+00:00"" -> ""2025-11-21T14:41:49.863162+00:00""')]"
CR-25-704952-A,out/2025/2025-704952_20251121_085709.json,[],"[('out/2025/2025-704952_20251121_085243.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T08:52:43.716036+00:00"" -> ""2025-11-21T08:57:09.400776+00:00""'), ('out/2025/2025-704952_20251121_085350.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T08:53:50.550204+00:00"" -> ""2025-11-21T08:57:09.400776+00:00""'), ('out/2025/2025-704952_20251121_085536.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T08:55:36.448002+00:00"" -> ""2025-11-21T08:57:09.400776+00:00""')]"
CR-25-707167-A,out/2025/2025-707167_20251121_170909.json,[],"[('out/2025/2025-707167_20251121_165916.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T16:59:16.763203+00:00"" -> ""2025-11-21T17:09:09.596973+00:00""'), ('out/2025/2025-707167_20251121_170016.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T17:00:16.393266+00:00"" -> ""2025-11-21T17:09:09.596973+00:00""'), ('out/2025/2025-707167_20251121_170312.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T17:03:12.314860+00:00"" -> ""2025-11-21T17:09:09.596973+00:00""'), ('out/2025/2025-707167_20251121_170359.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T17:03:59.099923+00:00"" -> ""2025-11-21T17:09:09.596973+00:00""'), ('out/2025/2025-707167_20251121_170543.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T17:05:43.626774+00:00"" -> ""2025-11-21T17:09:09.596973+00:00""'), ('out/2025/2025-707167_20251121_170617.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T17:06:17.613537+00:00"" -> ""2025-11-21T17:09:09.596973+00:00""'), ('out/2025/2025-707167_20251121_170656.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T17:06:56.237455+00:00"" -> ""2025-11-21T17:09:09.596973+00:00""'), ('out/2025/2025-707167_20251121_170752.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T17:07:52.047169+00:00"" -> ""2025-11-21T17:09:09.596973+00:00""'), ('out/2025/2025-707167_20251121_170815.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T17:08:15.443514+00:00"" -> ""2025-11-21T17:09:09.596973+00:00""'), ('out/2025/2025-707167_20251121_170847.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T17:08:47.853531+00:00"" -> ""2025-11-21T17:09:09.596973+00:00""')]"
CR-25-705140-A,out/2025/2025-705140_20251121_093548.json,[],"[('out/2025/2025-705140_20251111_225148.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T22:51:48.566149+00:00"" -> ""2025-11-21T09:35:48.205311+00:00""'), ('out/2025/2025-705140_20251121_093508.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T09:35:08.548564+00:00"" -> ""2025-11-21T09:35:48.205311+00:00""')]"
CR-25-706792-A,out/2025/2025-706792_20251121_153014.json,[],"[('out/2025/2025-706792_20251109_210831.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T21:08:31.140349+00:00"" -> ""2025-11-21T15:30:14.366793+00:00""'), ('out/2025/2025-706792_20251112_115121.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T11:51:21.523630+00:00"" -> ""2025-11-21T15:30:14.366793+00:00""')]"
CR-25-706686-A,out/2025/2025-706686_20251112_114401.json,[],"[('out/2025/2025-706686_20251109_205101.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T20:51:01.917878+00:00"" -> ""2025-11-12T11:44:01.066486+00:00""')]"
CR-25-707176-A,out/2025/2025-707176_20251121_171010.json,[],"[('out/2025/2025-707176_20251121_170946.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T17:09:46.408867+00:00"" -> ""2025-11-21T17:10:10.332773+00:00""')]"
CR-25-701628-A,out/2025/2025-701628_20251120_211803.json,[],"[('out/2025/2025-701628_20251120_211621.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T21:16:21.940037+00:00"" -> ""2025-11-20T21:18:03.836501+00:00""')]"
CR-25-704268-A,out/2025/2025-704268_20251121_061506.json,[],"[('out/2025/2025-704268_20251111_231426.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T23:14:29.760843+00:00"" -> ""2025-11-21T06:15:06.288562+00:00""'), ('out/2025/2025-704268_20251112_083422.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T08:34:22.245666+00:00"" -> ""2025-11-21T06:15:06.288562+00:00""'), ('out/2025/2025-704268_20251121_060902.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T06:09:02.926685+00:00"" -> ""2025-11-21T06:15:06.288562+00:00""')]"
CR-25-701597-A,out/2025/2025-701597_20251120_210846.json,[],"[('out/2025/2025-701597_20251120_210620.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T21:06:20.379178+00:00"" -> ""2025-11-20T21:08:46.289243+00:00""'), ('out/2025/2025-701597_20251120_210718.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T21:07:18.608436+00:00"" -> ""2025-11-20T21:08:46.289243+00:00""'), ('out/2025/2025-701597_20251120_210845.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T21:08:45.569609+00:00"" -> ""2025-11-20T21:08:46.289243+00:00""')]"
CR-25-706449-A,out/2025/2025-706449_20251209_061657.json,[],"[('out/2025/2025-706449_20251109_200715.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T20:07:15.525367+00:00"" -> ""2025-12-09T06:16:57.906467+00:00""'), ('out/2025/2025-706449_20251114_222526.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-14T22:25:26.241057+00:00"" -> ""2025-12-09T06:16:57.906467+00:00""'), ('out/2025/2025-706449_20251128_082424.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-28T08:24:24.601049+00:00"" -> ""2025-12-09T06:16:57.906467+00:00""')]"
CR-25-706805-A,out/2025/2025-706805_20251121_153250.json,[],"[('out/2025/2025-706805_20251109_211129.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T21:11:29.618326+00:00"" -> ""2025-11-21T15:32:50.387563+00:00""'), ('out/2025/2025-706805_20251112_115149.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T11:51:49.325971+00:00"" -> ""2025-11-21T15:32:50.387563+00:00""'), ('out/2025/2025-706805_20251121_153014.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T15:30:14.126600+00:00"" -> ""2025-11-21T15:32:50.387563+00:00""'), ('out/2025/2025-706805_20251121_153018.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T15:30:18.217335+00:00"" -> ""2025-11-21T15:32:50.387563+00:00""')]"
CR-25-699218-A,out/2025/2025-699218_20251120_100118.json,[],"[('out/2025/2025-699218_20251120_095820.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T09:58:20.784950+00:00"" -> ""2025-11-20T10:01:18.119807+00:00""')]"
CR-25-706633-A,out/2025/2025-706633_20251121_150317.json,[],"[('out/2025/2025-706633_20251109_204045.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T20:40:45.407458+00:00"" -> ""2025-11-21T15:03:17.053175+00:00""')]"
CR-25-700015-A,out/2025/2025-700015_20251120_130215.json,[],"[('out/2025/2025-700015_20251120_130025.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T13:00:25.735971+00:00"" -> ""2025-11-20T13:02:15.572544+00:00""')]"
CR-25-704540-A,out/2025/2025-704540_20251121_071738.json,[],"[('out/2025/2025-704540_20251111_230656.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T23:06:56.278105+00:00"" -> ""2025-11-21T07:17:38.404183+00:00""'), ('out/2025/2025-704540_20251121_070904.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T07:09:04.885099+00:00"" -> ""2025-11-21T07:17:38.404183+00:00""'), ('out/2025/2025-704540_20251121_070911.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T07:09:11.488732+00:00"" -> ""2025-11-21T07:17:38.404183+00:00""'), ('out/2025/2025-704540_20251121_071256.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T07:12:56.615245+00:00"" -> ""2025-11-21T07:17:38.404183+00:00""'), ('out/2025/2025-704540_20251121_071345.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T07:13:45.216929+00:00"" -> ""2025-11-21T07:17:38.404183+00:00""'), ('out/2025/2025-704540_20251121_071611.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T07:16:11.031665+00:00"" -> ""2025-11-21T07:17:38.404183+00:00""')]"
CR-25-699958-A,out/2025/2025-699958_20251120_124914.json,[],"[('out/2025/2025-699958_20251120_124237.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T12:42:37.860966+00:00"" -> ""2025-11-20T12:49:14.358799+00:00""'), ('out/2025/2025-699958_20251120_124343.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T12:43:43.481957+00:00"" -> ""2025-11-20T12:49:14.358799+00:00""'), ('out/2025/2025-699958_20251120_124501.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T12:45:01.471287+00:00"" -> ""2025-11-20T12:49:14.358799+00:00""')]"
CR-25-701112-A,out/2025/2025-701112_20251120_165538.json,[],"[('out/2025/2025-701112_20251120_165110.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T16:51:10.569186+00:00"" -> ""2025-11-20T16:55:38.647238+00:00""'), ('out/2025/2025-701112_20251120_165330.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T16:53:30.236325+00:00"" -> ""2025-11-20T16:55:38.647238+00:00""')]"
CR-25-699753-A,out/2025/2025-699753_20251120_115633.json,[],"[('out/2025/2025-699753_20251120_115204.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T11:52:04.284199+00:00"" -> ""2025-11-20T11:56:33.136379+00:00""'), ('out/2025/2025-699753_20251120_115503.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T11:55:03.105947+00:00"" -> ""2025-11-20T11:56:33.136379+00:00""')]"
CR-25-706398-A,out/2025/2025-706398_20251209_054304.json,[],"[('out/2025/2025-706398_20251110_024313.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T02:43:13.762613+00:00"" -> ""2025-12-09T05:43:04.581400+00:00""'), ('out/2025/2025-706398_20251114_220833.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-14T22:08:33.729442+00:00"" -> ""2025-12-09T05:43:04.581400+00:00""'), ('out/2025/2025-706398_20251115_083132.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-15T08:31:32.615198+00:00"" -> ""2025-12-09T05:43:04.581400+00:00""'), ('out/2025/2025-706398_20251128_075632.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-28T07:56:32.546474+00:00"" -> ""2025-12-09T05:43:04.581400+00:00""')]"
